row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
40,7c450d1,4522abc,20981.0,2437.0,29.936,63.0,32.96,0.4366772537504244,0.5261780627634286,0.021613631369728933,0.0,0.00520365154511496,0.0,0.009927887976668465,0.00039951259463454585,20.612,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.37,0.081,0.26,0.083,0.344,0.263,0.14800000000000002,0.11900000000000001,0.0,0.276,12.919077167268266,0.0,24.52,323,5690.0,1239.0,0.493,0.23,0.147,0.2215568862275449,0.4131736526946108,0.23552894211576844,0.12974051896207586,12.45275705,10.320767516,558
41,e043b4f,1b0d913,725489.0,97063.0,35.275999999999996,2268.0,28.412,0.6191515127253077,0.08742081085679401,0.1900639518009588,0.0028222860517018787,0.0723886347941833,0.0007105755662086291,0.025340525825918996,0.002101702378926931,5.893,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.5489999999999999,0.044000000000000004,0.207,0.106,0.297,0.10099999999999999,0.084,0.07,0.134,0.214,9.697625673774617,1.54,7.0299999999999985,210,2050.0,1900.0,0.512,0.272,0.078,0.08157099697885196,0.1943605236656596,0.3121852970795569,0.41188318227593146,13.141566212,4.2400860981,991
42,b7c2cc1,485e9af,16633.0,1716.0,30.057,27.0,37.132,0.462512210194765,0.4998504874110399,0.01357574307756713,0.003488627075733109,0.0002990251779199808,0.0002990251779199808,0.01997488188505472,0.0,21.64,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.38799999999999996,0.07400000000000001,0.26899999999999996,0.069,0.358,0.22399999999999998,0.15,0.14,0.12,0.34,11.301585574249152,0.0,18.23,341,4929.0,2410.0,0.444,0.187,0.17,0.2365269461077844,0.4091816367265469,0.2265469061876248,0.1277445109780439,11.143410852999999,11.506782946,617
43,e3e9623,dc9ae72,6300.0,829.0,27.182,1.0,24.212,0.962002195827927,0.003673021259606748,0.018754366703263803,0.005888811258608644,0.0069767441860465115,0.0,0.002704860764547361,0.0,5.291,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.616,0.033,0.152,0.066,0.29,0.141,0.10800000000000001,0.069,0.125,0.28,11.09634163658042,0.0,21.26,256,2199.0,1250.0,0.494,0.21600000000000003,0.218,0.049850448654037885,0.3379860418743769,0.3539381854436689,0.2582253240279162,12.062534719,13.64971034,531
44,a02a8b1,842bd12,37621.0,6097.0,52.67100000000001,9.0,44.983999999999995,0.8973007233618722,0.006670221435254586,0.0667726390132499,0.00010060665814863628,0.011167339054498628,0.00249504512208618,0.015292212038592715,0.00020121331629727255,28.581999999999997,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.499,0.032,0.193,0.106,0.26,0.031,0.059000000000000004,0.05,0.032,0.212,9.699288570451053,0.0,7.880000000000001,253,2020.0,1800.0,0.512,0.265,0.057999999999999996,0.04613841524573721,0.15947843530591774,0.4473420260782347,0.3470411233701103,29.034900003,3.2760032760000004,641
45,2a20ac7,20d32fc,325767.0,58865.0,47.201,3815.0,30.294,0.4536805409043873,0.3541195736258878,0.10702552819554537,0.013341772406240895,0.02374996232556737,0.002310698534213408,0.04255703909099128,0.0032148849171664807,14.322000000000001,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.39,0.081,0.212,0.06,0.336,0.222,0.121,0.1,0.113,0.305,12.281310273618018,8.52,17.66,284,1200.0,1320.0,0.512,0.262,0.10099999999999999,0.09970089730807576,0.2612163509471585,0.4047856430707876,0.234297108673978,18.115137548,7.3042439648,869
46,dc0571b,4522abc,7306.0,1135.0,39.341,0.0,29.593000000000004,0.3341051307897285,0.6217626922424376,0.012385353147237002,0.0,0.020958292996936103,0.0,0.010788530823660915,0.0,25.103,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.375,0.09699999999999999,0.273,0.078,0.368,0.0,0.161,0.161,0.0,0.35,12.636647704909873,0.0,21.19,344,7609.0,3769.0,0.535,0.22,0.19699999999999998,0.26919242273180466,0.35393818544366906,0.2293120638085743,0.14755732801595214,11.195577056,12.577747063,592
47,426bbb1,a952566,98922.0,20310.0,46.317,1723.0,28.886,0.6066572620584086,0.2758551690328261,0.05885884083200769,0.0008003921921741653,0.02462206481175776,0.0012105931906634252,0.029814609158487663,0.0021810687236746007,16.137,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.501,0.059000000000000004,0.225,0.062,0.353,0.264,0.10800000000000001,0.109,0.13,0.255,12.861180754082248,10.35,8.9,340,1839.0,1379.0,0.522,0.22,0.14400000000000002,0.15531062124248496,0.3046092184368737,0.3036072144288577,0.23647294589178355,14.129478315999998,11.746071653,728
48,b9b919f,528ea9f,15803.0,1726.0,21.925,6.0,30.451999999999998,0.9775502166207168,0.001514830187535977,0.006816735843911897,0.0004039547166762605,0.0057058603730521795,0.0,0.008008402258106865,0.0,18.026,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.332,0.09699999999999999,0.22699999999999998,0.063,0.369,0.337,0.146,0.15,0.0,0.344,13.098368108858082,0.0,37.06,400,5310.0,1600.0,0.505,0.233,0.147,0.22754491017964076,0.4141716566866267,0.2405189620758483,0.11776447105788422,13.984692431,11.779898579000001,519
49,f730f25,20d32fc,212219.0,38403.0,42.72,1474.0,31.974,0.7677256722151089,0.14222551216389245,0.053917253521126765,0.0038312259923175412,0.013554337387964148,0.0004001280409731114,0.016935419334186942,0.0014104513444302175,11.493,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.514,0.059000000000000004,0.22899999999999998,0.073,0.257,0.18100000000000002,0.105,0.091,0.182,0.21100000000000002,11.81534828961276,5.34,10.26,242,1439.0,1130.0,0.515,0.19699999999999998,0.14800000000000002,0.08191808191808192,0.22177822177822185,0.32467532467532473,0.3716283716283717,10.735343067999999,8.1609091057,907
50,9a12bc7,9e0007d,11143.0,1188.0,24.243000000000002,27.0,26.851,0.8771042597883545,0.03136852793899513,0.06569372131686096,0.001503220475654797,0.004977551243890056,0.0,0.01866581716458771,0.0006869020716568277,15.958,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.375,0.075,0.309,0.085,0.336,0.205,0.124,0.079,0.0,0.281,11.206083021586236,0.0,20.28,340,2859.0,2810.0,0.499,0.24100000000000002,0.17600000000000002,0.18473895582329314,0.3554216867469879,0.3132530120481927,0.14658634538152607,9.399855386799999,14.09978308,489
51,045f485,4522abc,18303.0,1725.0,22.479,27.0,33.359,0.8843274307247184,0.026129234317985226,0.06299651013651232,0.0032015271881245216,0.012766338228422006,0.0,0.009982401543096334,0.0005965578611412151,11.382,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.445,0.066,0.292,0.125,0.27899999999999997,0.276,0.10800000000000001,0.1,0.0,0.272,13.410436728474428,0.0,26.2,290,18320.0,9120.0,0.49,0.242,0.14300000000000002,0.21943887775551105,0.4529058116232465,0.2154308617234469,0.1122244488977956,11.480742420999999,7.7084984829,713
52,2203777,698ab34,38010.0,3951.0,26.855,297.0,31.8,0.5652642396065088,0.3781065738144885,0.029781205415490213,0.007712184852989593,0.00039907812952080687,0.010266284881922756,0.008071355169558321,0.00039907812952080687,17.608,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.442,0.076,0.27699999999999997,0.098,0.36700000000000005,0.242,0.161,0.109,0.105,0.315,12.472470875237914,14.73,38.77,326,4280.0,1930.0,0.519,0.237,0.17300000000000001,0.17864271457085829,0.3782435129740519,0.3023952095808383,0.1407185628742515,11.597272787,13.847885086,705
53,b4187cb,5086a32,133938.0,17828.0,30.213,12.0,31.055,0.8824067466101098,0.02298792807100425,0.06813955592187923,0.00461366811744248,0.0067647029260104324,0.0006030938715611084,0.013891262174957527,0.0005930423070350901,13.743,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.439,0.068,0.125,0.046,0.27699999999999997,0.235,0.09699999999999999,0.08,0.204,0.255,13.235637361080705,2.21,10.9,286,2000.0,1969.0,0.506,0.212,0.172,0.11811811811811812,0.3543543543543544,0.3173173173173174,0.21021021021021025,10.800611355,10.415683907,612
54,a228e11,e74aca3,37636.0,2835.0,16.39,44.0,26.544,0.9555689844763876,0.001981316188343917,0.016326045391953873,0.009431065056517043,0.004388615357181776,0.0,0.012303973529615724,0.0,6.479,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.544,0.063,0.133,0.054000000000000006,0.29600000000000004,0.183,0.083,0.06,0.275,0.23399999999999999,10.922101754536316,0.0,21.62,251,2899.0,3399.0,0.49,0.215,0.172,0.09709709709709707,0.4354354354354354,0.3123123123123123,0.15515515515515513,8.7507503502,9.1242579871,606
55,2fa2d23,4522abc,5114.0,576.0,35.694,0.0,25.538,0.7105491632321095,0.2391649285978025,0.04399892223098186,0.0,0.0015867154989172411,0.0,0.004700270440188809,0.0,18.495,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.42700000000000005,0.076,0.271,0.122,0.29100000000000004,0.0,0.129,0.08,0.0,0.27699999999999997,12.799615018536976,0.0,34.25,302,2730.0,1969.5,0.517,0.281,0.14400000000000002,0.2276830491474423,0.3440320962888666,0.28084252758274825,0.1474423269809428,9.6078431373,6.0784313725,659
56,9eda843,e2f94fa,17090.0,1792.0,25.090999999999998,10.0,25.069000000000003,0.6889602891711432,0.009669160098398516,0.2719614438475827,0.008695215623274261,0.0031226467192128123,0.0018173603092524727,0.015573070937296048,0.0002008132938400522,13.942,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.513,0.040999999999999995,0.19399999999999998,0.068,0.29100000000000004,0.129,0.081,0.06,0.161,0.311,10.50311169624709,0.0,14.34,220,2979.0,2460.0,0.493,0.265,0.16399999999999998,0.2253240279162512,0.3569292123629112,0.2841475573280159,0.13359920239282153,14.619713407,9.6304461333,541
57,d45e68b,176f5f0,11143.0,1230.0,30.033,14.0,24.1,0.6205956648062543,0.0043631498547280784,0.3393771778308057,0.005481394211088593,0.0037640903781063742,0.0011082600317501524,0.025310262887267,0.0,12.684000000000001,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.49,0.069,0.263,0.106,0.258,0.235,0.092,0.06,0.16399999999999998,0.255,9.882836076401267,0.0,0.0,199,2730.0,2789.0,0.49,0.282,0.13699999999999998,0.2427572427572428,0.35264735264735264,0.2997002997002997,0.1048951048951049,13.328562482999999,7.5140889167,663
58,470a82d,9dda412,10226.0,998.0,23.336,2.0,23.660999999999998,0.9348319096857984,0.002008092312303312,0.03241920175832959,0.0009091363204955293,0.024586642689445028,0.0,0.005245017233628054,0.0,8.82,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.615,0.042,0.111,0.07,0.3,0.121,0.08199999999999999,0.08,0.0,0.231,12.870278027068455,0.0,14.01,198,2590.0,5100.0,0.493,0.223,0.2,0.08743718592964825,0.3467336683417085,0.3758793969849247,0.18994974874371864,10.731183845,10.926296277999999,540
59,383827b,0f8930b,98381.0,8731.0,23.241999999999997,611.0,31.057,0.8722289560940427,0.022599096436835726,0.07664259168361265,0.0039167760225189575,0.0028950083644705337,0.000701213098660683,0.020916185000050092,0.000100173299808669,9.536,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.485,0.064,0.154,0.038,0.325,0.16899999999999998,0.11599999999999999,0.071,0.207,0.24,12.834981014940356,0.0,14.7,288,2539.0,3099.0,0.496,0.225,0.159,0.10089910089910092,0.3656343656343657,0.3396603396603397,0.19380619380619385,10.917561272,10.046586996,731
60,e339fd1,e2f94fa,35036.0,3917.0,25.528000000000002,94.0,26.14,0.9099616092137888,0.029962808925857794,0.03350195952971287,0.00019995201151723583,0.005078781092537791,0.0,0.01988522754538911,0.0014096616811965126,11.207,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.507,0.059000000000000004,0.14,0.04,0.353,0.20600000000000002,0.095,0.081,0.262,0.287,10.336173047722587,0.0,14.82,317,2649.0,1610.0,0.49200000000000005,0.21600000000000003,0.179,0.086,0.41600000000000004,0.342,0.156,12.102317013,12.839226245,577
61,dafe063,1b0d913,18240.0,1793.0,29.866999999999997,-1.0,23.228,0.16979498127039108,0.03925162121883433,0.7801385588270834,0.0,0.0045313569903733825,0.0,0.003947315422725257,0.0023361662705925,18.561,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Mining-dependent,0.556,0.036000000000000004,0.315,0.099,0.294,0.0,0.08900000000000001,0.091,0.0,0.272,8.160992123115875,9.33,14.26,302,6990.0,3479.0,0.418,0.244,0.113,0.3432835820895522,0.33830845771144274,0.2388059701492537,0.07960199004975124,14.127198917000001,7.1447902571,675
62,dda3a6f,1dcfd4e,313101.0,48854.0,38.165,27.0,34.775999999999996,0.7856344549554944,0.008332335448848444,0.13601165529078355,0.0021155151079711013,0.042709455953378835,0.0004989422424460145,0.02370973536103461,0.0009879056400431089,6.385,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.5660000000000001,0.040999999999999995,0.16699999999999998,0.094,0.14800000000000002,0.115,0.047,0.081,0.154,0.107,13.540104540722055,1.29,7.460000000000001,209,1119.0,819.0,0.5,0.20600000000000002,0.111,0.0588235294117647,0.12662013958125626,0.226321036889332,0.588235294117647,9.433977395,5.4595816138,1187
63,a0711c9,20d32fc,37602.0,3934.0,24.021,92.0,28.685,0.8500673786681148,0.034182103421227295,0.10446710513083528,0.0026951467245922077,0.0006033910577445242,0.0,0.007984874997485871,0.0,15.422,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.46399999999999997,0.055999999999999994,0.254,0.09699999999999999,0.294,0.253,0.1,0.10099999999999999,0.0,0.28300000000000003,12.779643624898918,2.76,20.84,278,5480.0,3469.0,0.504,0.223,0.172,0.225,0.344,0.312,0.11900000000000001,10.886469672999999,11.729973377,591
64,4bcc45b,4522abc,8232.0,1073.0,28.168000000000003,0.0,25.729,0.5649830505084847,0.17189484315470538,0.2439126826195214,0.0029199124026279212,0.0,0.0,0.014369568912932612,0.001919942401727948,24.379,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.441,0.076,0.41200000000000003,0.183,0.31,0.0,0.11,0.07,0.0,0.298,12.343773864032267,0.0,37.09,343,8300.0,1969.5,0.49700000000000005,0.295,0.113,0.3036072144288577,0.3927855711422846,0.22645290581162325,0.07715430861723446,16.886351212,9.1113405819,460
65,43b66dd,fb8cab1,3213.0,403.0,26.003,27.0,16.022000000000002,0.9352636415968976,0.0012018138299483927,0.04415403415575103,0.01183635133360938,0.0,0.0,0.007544159083793692,0.0,3.359,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.586,0.018000000000000002,0.134,0.08199999999999999,0.317,0.11,0.094,0.08,0.205,0.305,10.019995542008576,0.0,0.0,279,1090.0,1040.0,0.489,0.217,0.20800000000000002,0.1035175879396985,0.2994974874371859,0.3768844221105528,0.22010050251256286,12.39157373,14.250309789000001,582
66,b77da0f,528ea9f,23452.0,3372.0,37.885999999999996,0.0,28.825,0.9435699317714592,0.01694292439244818,0.011431011709090184,0.002800647525598116,0.0046578145017926115,0.0,0.015989512468840308,0.004608157630771369,17.547,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.433,0.07,0.244,0.07,0.33899999999999997,0.252,0.10800000000000001,0.079,0.098,0.29100000000000004,13.275106836360356,0.0,19.01,302,2149.0,979.0,0.512,0.193,0.131,0.17782217782217782,0.3116883116883117,0.2407592407592408,0.26973026973026976,11.295009996,8.780427479,620
67,0d5011d,52acab4,50397.0,5041.0,26.732,87.0,28.318,0.7233112424145641,0.02397396997764293,0.06716105078249761,0.10167478441392526,0.004191951453209837,0.0011877195784094539,0.07829966464388374,0.00019961673586713508,17.256,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.38299999999999995,0.069,0.324,0.141,0.332,0.247,0.128,0.07,0.095,0.36700000000000005,10.754993879200606,4.91,34.64,379,6429.0,3889.0,0.494,0.24100000000000002,0.16,0.18592964824120603,0.3969849246231156,0.27738693467336684,0.13969849246231156,13.159739609,11.697546319,570
